Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H2,2005,2005,2005,6,1,0,M,97,EU-28,EUR,70,Bosnia Herzegovina,BIH,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,25000,-1,N/A,,25000,,2236,2236,,0
H2,2005,2005,2005,6,1,0,M,97,EU-28,EUR,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,119705900,-1,N/A,,119705900,,3936166,3936166,,0
H2,2005,2005,2005,6,1,0,M,97,EU-28,EUR,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,43222100,-1,N/A,,43222100,,2304529,2304529,,0
H2,2005,2005,2005,6,1,0,M,97,EU-28,EUR,504,Morocco,MAR,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,130513100,-1,N/A,,130513100,,7183901,7183901,,0
H2,2005,2005,2005,6,1,0,M,97,EU-28,EUR,788,Tunisia,TUN,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,55154000,-1,N/A,,55154000,,3264155,3264155,,0
H2,2005,2005,2005,6,1,0,M,97,EU-28,EUR,818,Egypt,EGY,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,3219106800,-1,N/A,,3219106800,,180010292,180010292,,0
H2,2005,2005,2005,6,1,0,M,97,EU-28,EUR,891,Serbia and Montenegro,SCG,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,27809000,-1,N/A,,27809000,,1166021,1166021,,0
H2,2005,2005,2005,6,1,0,M,97,EU-28,EUR,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,280743400,-1,N/A,,280743400,,15420719,15420719,,0
H2,2005,2005,2005,6,1,0,M,97,EU-28,EUR,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,2734182100,-1,N/A,,2734182100,,142120290,142120290,,0
H2,2005,2005,2005,6,1,0,M,97,EU-28,EUR,579,Norway,NOR,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,1800,-1,N/A,,1800,,3267,3267,,0
H2,2005,2005,2005,6,1,0,M,97,EU-28,EUR,484,Mexico,MEX,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,1100,-1,N/A,,1100,,1304,1304,,0
H2,2005,2005,2005,6,1,0,M,97,EU-28,EUR,368,Iraq,IRQ,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,300,-1,N/A,,300,,956,956,,0
H2,2005,2005,2005,6,1,0,M,97,EU-28,EUR,792,Turkey,TUR,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,2206407856,-1,N/A,,2206407856,,119543220,119543220,,6
H2,2005,2005,2005,6,1,0,M,97,EU-28,EUR,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,31625,-1,N/A,,31625,,16892,16892,,6
H2,2005,2005,2005,6,1,0,M,97,EU-28,EUR,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,10231641503,-1,N/A,,10231641503,,571783186,571783186,,6
H2,2005,2005,2005,6,1,0,M,97,EU-28,EUR,434,Libya,LBY,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,222,-1,N/A,,222,,12,12,,6
H2,2005,2005,2005,6,1,0,M,97,EU-28,EUR,222,El Salvador,SLV,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,100,-1,N/A,,100,,50,50,,0
H2,2006,2006,2006,6,1,0,M,97,EU-28,EUR,192,Cuba,CUB,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,21650000,-1,N/A,,21650000,,1849469,1849469,,0
H2,2006,2006,2006,6,1,0,M,97,EU-28,EUR,862,Venezuela,VEN,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,337523500,-1,N/A,,337523500,,31612725,31612725,,0
H2,2006,2006,2006,6,1,0,M,97,EU-28,EUR,12,Algeria,DZA,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,81994500,-1,N/A,,81994500,,5175022,5175022,,0
H2,2006,2006,2006,6,1,0,M,97,EU-28,EUR,807,North Macedonia,MKD,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,149993800,-1,N/A,,149993800,,8544129,8544129,,0
H2,2006,2006,2006,6,1,0,M,97,EU-28,EUR,376,Israel,ISR,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,328136000,-1,N/A,,328136000,,22308243,22308243,,0
H2,2006,2006,2006,6,1,0,M,97,EU-28,EUR,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,25528100,-1,N/A,,25528100,,2182831,2182831,,0
H2,2006,2006,2006,6,1,0,M,97,EU-28,EUR,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,881046100,-1,N/A,,881046100,,58613472,58613472,,0
H2,2006,2006,2006,6,1,0,M,97,EU-28,EUR,70,Bosnia Herzegovina,BIH,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,13734000,-1,N/A,,13734000,,872964,872964,,0
H2,2006,2006,2006,6,1,0,M,97,EU-28,EUR,504,Morocco,MAR,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,25453300,-1,N/A,,25453300,,991254,991254,,0
H2,2006,2006,2006,6,1,0,M,97,EU-28,EUR,818,Egypt,EGY,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,1707129500,-1,N/A,,1707129500,,99145358,99145358,,0
H2,2006,2006,2006,6,1,0,M,97,EU-28,EUR,688,Serbia,SRB,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,300390400,-1,N/A,,300390400,,15926869,15926869,,0
H2,2006,2006,2006,6,1,0,M,97,EU-28,EUR,579,Norway,NOR,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,34802300,-1,N/A,,34802300,,2755411,2755411,,0
H2,2006,2006,2006,6,1,0,M,97,EU-28,EUR,804,Ukraine,UKR,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,5150200,-1,N/A,,5150200,,263702,263702,,0
H2,2006,2006,2006,6,1,0,M,97,EU-28,EUR,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,85826200,-1,N/A,,85826200,,4982173,4982173,,0
H2,2006,2006,2006,6,1,0,M,97,EU-28,EUR,792,Turkey,TUR,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,807338400,-1,N/A,,807338400,,52724126,52724126,,0
H2,2006,2006,2006,6,1,0,M,97,EU-28,EUR,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,6773570900,-1,N/A,,6773570900,,374167675,374167675,,0
H2,2006,2006,2006,6,1,0,M,97,EU-28,EUR,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,3500,-1,N/A,,3500,,3844,3844,,0
H2,2006,2006,2006,6,1,0,M,97,EU-28,EUR,32,Argentina,ARG,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,900,-1,N/A,,900,,22399,22399,,0
H2,2006,2006,2006,6,1,0,M,97,EU-28,EUR,608,Philippines,PHL,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,541437991,-1,N/A,,541437991,,32514181,32514181,,6
H2,2006,2006,2006,6,1,0,M,97,EU-28,EUR,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,74678467,-1,N/A,,74678467,,2975357,2975357,,6
H2,2006,2006,2006,6,1,0,M,97,EU-28,EUR,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,640,-1,N/A,,640,,38,38,,6
H2,2006,2006,2006,6,1,0,M,97,EU-28,EUR,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,12195388799,-1,N/A,,12195388799,,717632360,717632360,,6
H2,2006,2006,2006,6,1,0,M,97,EU-28,EUR,643,Russian Federation,RUS,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,100,-1,N/A,,100,,1118,1118,,0
H3,2007,2007,2007,6,1,0,M,97,EU-28,EUR,192,Cuba,CUB,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,10800000,-1,N/A,,10800000,,1037367,1037367,,0
H3,2007,2007,2007,6,1,0,M,97,EU-28,EUR,214,Dominican Rep.,DOM,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,59457400,-1,N/A,,59457400,,5938558,5938558,,0
H3,2007,2007,2007,6,1,0,M,97,EU-28,EUR,12,Algeria,DZA,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,83648800,-1,N/A,,83648800,,6673209,6673209,,0
H3,2007,2007,2007,6,1,0,M,97,EU-28,EUR,862,Venezuela,VEN,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,299023900,-1,N/A,,299023900,,28435913,28435913,,0
H3,2007,2007,2007,6,1,0,M,97,EU-28,EUR,170,Colombia,COL,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,32564100,-1,N/A,,32564100,,3245464,3245464,,0
H3,2007,2007,2007,6,1,0,M,97,EU-28,EUR,8,Albania,ALB,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,113138600,-1,N/A,,113138600,,10278307,10278307,,0
H3,2007,2007,2007,6,1,0,M,97,EU-28,EUR,608,Philippines,PHL,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,906916800,-1,N/A,,906916800,,63259443,63259443,,0
H3,2007,2007,2007,6,1,0,M,97,EU-28,EUR,704,Viet Nam,VNM,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,44900,-1,N/A,,44900,,26757,26757,,0
H3,2007,2007,2007,6,1,0,M,97,EU-28,EUR,807,North Macedonia,MKD,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,94890700,-1,N/A,,94890700,,5848995,5848995,,0
H3,2007,2007,2007,6,1,0,M,97,EU-28,EUR,376,Israel,ISR,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,254154400,-1,N/A,,254154400,,21134302,21134302,,0
H3,2007,2007,2007,6,1,0,M,97,EU-28,EUR,32,Argentina,ARG,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,17800,-1,N/A,,17800,,55738,55738,,0
H3,2007,2007,2007,6,1,0,M,97,EU-28,EUR,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,1335300,-1,N/A,,1335300,,85006,85006,,0
H3,2007,2007,2007,6,1,0,M,97,EU-28,EUR,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,87820000,-1,N/A,,87820000,,6112742,6112742,,0
H3,2007,2007,2007,6,1,0,M,97,EU-28,EUR,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,2172759800,-1,N/A,,2172759800,,155246731,155246731,,0
H3,2007,2007,2007,6,1,0,M,97,EU-28,EUR,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,16200,-1,N/A,,16200,,10538,10538,,0
H3,2007,2007,2007,6,1,0,M,97,EU-28,EUR,579,Norway,NOR,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,23700,-1,N/A,,23700,,2882,2882,,0
H3,2007,2007,2007,6,1,0,M,97,EU-28,EUR,818,Egypt,EGY,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,1246720800,-1,N/A,,1246720800,,102619850,102619850,,0
H3,2007,2007,2007,6,1,0,M,97,EU-28,EUR,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,103021300,-1,N/A,,103021300,,4111309,4111309,,0
H3,2007,2007,2007,6,1,0,M,97,EU-28,EUR,788,Tunisia,TUN,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,6130000,-1,N/A,,6130000,,489607,489607,,0
H3,2007,2007,2007,6,1,0,M,97,EU-28,EUR,688,Serbia,SRB,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,261479900,-1,N/A,,261479900,,16846791,16846791,,0
H3,2007,2007,2007,6,1,0,M,97,EU-28,EUR,76,Brazil,BRA,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,18541200,-1,N/A,,18541200,,2127742,2127742,,0
H3,2007,2007,2007,6,1,0,M,97,EU-28,EUR,643,Russian Federation,RUS,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,67900,-1,N/A,,67900,,14916,14916,,0
H3,2007,2007,2007,6,1,0,M,97,EU-28,EUR,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,160696300,-1,N/A,,160696300,,12847356,12847356,,0
H3,2007,2007,2007,6,1,0,M,97,EU-28,EUR,792,Turkey,TUR,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,766531900,-1,N/A,,766531900,,63710067,63710067,,0
H3,2007,2007,2007,6,1,0,M,97,EU-28,EUR,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,8993801200,-1,N/A,,8993801200,,611279567,611279567,,0
H3,2007,2007,2007,6,1,0,M,97,EU-28,EUR,604,Peru,PER,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,3200,-1,N/A,,3200,,1743,1743,,0
H3,2007,2007,2007,6,1,0,M,97,EU-28,EUR,152,Chile,CHL,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,1800,-1,N/A,,1800,,2141,2141,,0
H3,2007,2007,2007,6,1,0,M,97,EU-28,EUR,504,Morocco,MAR,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,2000,-1,N/A,,2000,,1153,1153,,0
H3,2007,2007,2007,6,1,0,M,97,EU-28,EUR,512,Oman,OMN,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,1500,-1,N/A,,1500,,1125,1125,,0
H3,2007,2007,2007,6,1,0,M,97,EU-28,EUR,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,1300,-1,N/A,,1300,,5736,5736,,0
H3,2007,2007,2007,6,1,0,M,97,EU-28,EUR,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,400,-1,N/A,,400,,1249,1249,,0
H3,2007,2007,2007,6,1,0,M,97,EU-28,EUR,218,Ecuador,ECU,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,117176,-1,N/A,,117176,,8384,8384,,6
H3,2007,2007,2007,6,1,0,M,97,EU-28,EUR,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,15673730476,-1,N/A,,15673730476,,1121462307,1121462307,,6
H3,2007,2007,2007,6,1,0,M,97,EU-28,EUR,120,Cameroon,CMR,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,200,-1,N/A,,200,,1619,1619,,0
H3,2008,2008,2008,6,1,0,M,97,EU-28,EUR,862,Venezuela,VEN,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,283482000,-1,N/A,,283482000,,35219052,35219052,,0
H3,2008,2008,2008,6,1,0,M,97,EU-28,EUR,12,Algeria,DZA,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,32951000,-1,N/A,,32951000,,2597702,2597702,,0
H3,2008,2008,2008,6,1,0,M,97,EU-28,EUR,422,Lebanon,LBN,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,125394300,-1,N/A,,125394300,,11215866,11215866,,0
H3,2008,2008,2008,6,1,0,M,97,EU-28,EUR,608,Philippines,PHL,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,486915700,-1,N/A,,486915700,,36018145,36018145,,0
H3,2008,2008,2008,6,1,0,M,97,EU-28,EUR,170,Colombia,COL,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,122791600,-1,N/A,,122791600,,15392596,15392596,,0
H3,2008,2008,2008,6,1,0,M,97,EU-28,EUR,8,Albania,ALB,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,57355500,-1,N/A,,57355500,,4937684,4937684,,0
H3,2008,2008,2008,6,1,0,M,97,EU-28,EUR,807,North Macedonia,MKD,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,149654100,-1,N/A,,149654100,,11820668,11820668,,0
H3,2008,2008,2008,6,1,0,M,97,EU-28,EUR,704,Viet Nam,VNM,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,45700,-1,N/A,,45700,,21678,21678,,0
H3,2008,2008,2008,6,1,0,M,97,EU-28,EUR,376,Israel,ISR,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,140008500,-1,N/A,,140008500,,15533437,15533437,,0
H3,2008,2008,2008,6,1,0,M,97,EU-28,EUR,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,967105400,-1,N/A,,967105400,,80046986,80046986,,0
